"Month";"car_manufacturer_name";"car_modification";"year_start";"year_end";"parts_on_sale";"newly_listed_parts";"sold_in_30_days";"sold_in_60_days";"sold_parts";"unique_monthly_cookies"
2021-06-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";3462;36;2;2;15;358
2021-07-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";3606;171;3;6;22;309
2021-08-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";3758;193;4;5;22;335
2021-09-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";3924;227;2;2;21;435
2021-10-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";4299;432;1;3;15;455
2021-11-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";4470;232;4;7;25;452
2021-12-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";4562;176;0;1;23;420
2022-01-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";4741;258;1;2;30;497
2022-02-01;"car_manufacturer_43";"car_modification_929";"2002";"2005";5053;389;2;2;12;311
2021-05-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";1867;71;2;3;9;276
2021-06-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";1841;150;4;6;12;301
2021-07-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";2052;226;3;8;19;269
2021-08-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";2106;81;0;1;11;291
2021-09-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";2326;254;3;5;18;330
2021-10-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";2404;127;3;7;9;363
2021-11-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";2651;296;2;3;14;395
2021-12-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";2662;97;0;1;12;281
2022-01-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";2695;108;4;4;12;386
2022-02-01;"car_manufacturer_43";"car_modification_930";"2006";"2008";2890;259;4;5;20;330
2021-05-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";3641;148;6;9;23;464
2021-06-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";3426;197;3;9;27;502
2021-07-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";3465;85;2;3;37;510
2021-08-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";3742;341;7;10;31;546
2021-09-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";4743;1057;8;18;21;698
2021-10-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";5017;410;11;16;34;618
2021-11-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";5408;500;10;13;37;752
2021-12-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";5986;725;6;11;37;533
2022-01-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";6487;708;16;27;40;840
2022-02-01;"car_manufacturer_43";"car_modification_931";"2009";"2012";6829;585;10;10;72;739
2021-05-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";2628;139;2;4;10;305
2021-06-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";2610;158;6;10;12;305
2021-07-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";2674;96;1;5;19;276
2021-08-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";2900;266;3;10;23;351
2021-09-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";2999;143;3;5;37;368
2021-10-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";3138;199;5;12;40;491
2021-11-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";3344;276;7;11;43;446
2021-12-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";3790;529;11;19;37;375
2022-01-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";3825;152;2;4;47;524
2022-02-01;"car_manufacturer_43";"car_modification_932";"2013";"2017";3836;123;1;4;29;405
2021-05-01;"car_manufacturer_43";"car_modification_933";"2017";"";277;36;0;0;2;133
2021-06-01;"car_manufacturer_43";"car_modification_933";"2017";"";406;132;1;2;0;87
2021-07-01;"car_manufacturer_43";"car_modification_933";"2017";"";466;60;1;2;2;138
2021-08-01;"car_manufacturer_43";"car_modification_933";"2017";"";547;84;1;1;3;125
2021-09-01;"car_manufacturer_43";"car_modification_933";"2017";"";659;117;3;4;9;130
2021-10-01;"car_manufacturer_43";"car_modification_933";"2017";"";799;187;0;1;2;170
2021-11-01;"car_manufacturer_43";"car_modification_933";"2017";"";984;207;0;1;1;131
2021-12-01;"car_manufacturer_43";"car_modification_933";"2017";"";1972;1005;13;15;8;141
2022-01-01;"car_manufacturer_43";"car_modification_933";"2017";"";2141;233;2;3;19;223
2022-02-01;"car_manufacturer_43";"car_modification_933";"2017";"";2255;288;3;3;4;160
2021-05-01;"car_manufacturer_43";"car_modification_934";"2008";"";0;0;0;0;0;12
2021-06-01;"car_manufacturer_43";"car_modification_934";"2008";"";0;0;0;0;0;11
2021-07-01;"car_manufacturer_43";"car_modification_934";"2008";"";0;0;0;0;0;7
2021-08-01;"car_manufacturer_43";"car_modification_934";"2008";"";0;0;0;0;0;8
2021-09-01;"car_manufacturer_43";"car_modification_934";"2008";"";0;0;0;0;0;15
2021-10-01;"car_manufacturer_43";"car_modification_934";"2008";"";153;153;0;0;0;15
2021-11-01;"car_manufacturer_43";"car_modification_934";"2008";"";153;0;0;0;0;18
2021-12-01;"car_manufacturer_43";"car_modification_934";"2008";"";152;0;0;0;0;8
2022-01-01;"car_manufacturer_43";"car_modification_934";"2008";"";147;0;0;0;1;30
2022-02-01;"car_manufacturer_43";"car_modification_934";"2008";"";141;0;0;0;0;11
2021-05-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";28724;1062;24;31;71;1241
2021-06-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";25649;481;11;19;94;1210
2021-07-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";26194;787;9;16;87;1172
2021-08-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";26750;766;9;14;79;1055
2021-09-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";28682;2174;33;45;72;1552
2021-10-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";29701;1274;11;23;102;1661
2021-11-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";30465;1160;11;20;91;1621
2021-12-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";30968;843;14;18;86;1294
2022-01-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";31630;1195;16;29;94;1423
2022-02-01;"car_manufacturer_43";"car_modification_935";"1998";"2004";32660;1501;17;22;95;1233
2021-05-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";22734;1425;28;43;117;1612
2021-06-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";21305;1219;25;31;113;1893
2021-07-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";21850;824;14;20;119;2005
2021-08-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";22792;1227;18;28;107;2099
2021-09-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";25481;3095;32;56;112;2306
2021-10-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";26586;1570;30;44;130;2247
2021-11-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";27771;1670;30;41;173;2737
2021-12-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";28635;1480;13;21;153;2016
2022-01-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";29403;1676;22;39;192;2369
2022-02-01;"car_manufacturer_43";"car_modification_936";"2004";"2010";30549;1837;22;24;157;1875
2021-05-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";8664;759;8;13;48;930
2021-06-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";8739;556;16;29;68;957
2021-07-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";9123;512;12;22;107;1064
2021-08-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";9832;875;18;27;103;1235
2021-09-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";10966;1310;17;25;120;1434
2021-10-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";11642;936;19;26;94;1426
2021-11-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";13197;1804;25;44;101;1480
2021-12-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";14661;1752;22;37;106;1067
2022-01-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";15492;1361;17;26;121;1531
2022-02-01;"car_manufacturer_43";"car_modification_937";"2010";"2017";17092;2258;45;54;110;1154
2021-05-01;"car_manufacturer_43";"car_modification_938";"2018";"";313;79;0;0;0;115
2021-06-01;"car_manufacturer_43";"car_modification_938";"2018";"";331;20;0;0;1;80
2021-07-01;"car_manufacturer_43";"car_modification_938";"2018";"";339;9;0;1;1;113
2021-08-01;"car_manufacturer_43";"car_modification_938";"2018";"";395;58;4;4;5;143
2021-09-01;"car_manufacturer_43";"car_modification_938";"2018";"";427;39;0;0;3;112
2021-10-01;"car_manufacturer_43";"car_modification_938";"2018";"";576;161;3;11;4;138
2021-11-01;"car_manufacturer_43";"car_modification_938";"2018";"";646;86;1;4;8;164
2021-12-01;"car_manufacturer_43";"car_modification_938";"2018";"";1671;1039;15;21;33;114
2022-01-01;"car_manufacturer_43";"car_modification_938";"2018";"";1769;154;1;2;10;170
2022-02-01;"car_manufacturer_43";"car_modification_938";"2018";"";1827;102;3;3;11;142
2021-05-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";8967;237;4;5;55;775
2021-06-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";8390;472;9;16;53;841
2021-07-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";8730;428;14;24;55;1025
2021-08-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";8962;333;4;7;70;982
2021-09-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";9556;726;4;7;52;881
2021-10-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";10087;663;5;9;51;1040
2021-11-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";10424;513;9;13;61;1162
2021-12-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";10845;629;10;16;68;776
2022-01-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";11581;1053;10;21;52;832
2022-02-01;"car_manufacturer_43";"car_modification_939";"2003";"2010";12108;775;9;11;49;819
2021-05-01;"car_manufacturer_43";"car_modification_940";"2010";"";0;0;0;0;0;0
2021-06-01;"car_manufacturer_43";"car_modification_940";"2010";"";83;83;1;1;1;8
2021-07-01;"car_manufacturer_43";"car_modification_940";"2010";"";109;27;0;0;0;110
2021-08-01;"car_manufacturer_43";"car_modification_940";"2010";"";117;8;0;0;0;93
2021-09-01;"car_manufacturer_43";"car_modification_940";"2010";"";136;19;0;0;0;107
2021-10-01;"car_manufacturer_43";"car_modification_940";"2010";"";133;3;0;0;1;141
2021-11-01;"car_manufacturer_43";"car_modification_940";"2010";"";175;49;0;0;0;105
2021-12-01;"car_manufacturer_43";"car_modification_940";"2010";"";179;13;0;0;1;37
2022-01-01;"car_manufacturer_43";"car_modification_940";"2010";"";88;12;0;0;0;79
2022-02-01;"car_manufacturer_43";"car_modification_940";"2010";"";191;110;1;1;1;49
2021-05-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";464;23;0;1;4;147
2021-06-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";471;14;0;0;4;136
2021-07-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";487;20;0;0;2;183
2021-08-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";493;13;0;0;5;169
2021-09-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";495;13;0;0;1;195
2021-10-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";517;30;1;1;0;197
2021-11-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";530;18;0;0;6;220
2021-12-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";531;12;0;0;2;258
2022-01-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";587;60;1;3;8;197
2022-02-01;"car_manufacturer_43";"car_modification_941";"2015";"2018";598;29;0;0;8;184
2021-05-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;10
2021-06-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;10
2021-07-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;13
2021-08-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;7
2021-09-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;7
2021-10-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;17
2021-11-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";1;1;0;0;0;8
2021-12-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;3
2022-01-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;10
2022-02-01;"car_manufacturer_43";"car_modification_942";"2004";"2007";0;0;0;0;0;2
2021-05-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";0;0;0;0;0;11
2021-06-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";0;0;0;0;0;10
2021-07-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";0;0;0;0;0;7
2021-08-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";0;0;0;0;0;6
2021-09-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";5;5;0;0;0;7
2021-10-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";5;0;0;0;0;12
2021-11-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";11;6;0;0;0;8
2021-12-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";0;0;0;0;0;1
2022-01-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";0;0;0;0;0;5
2022-02-01;"car_manufacturer_43";"car_modification_943";"2005";"2007";0;0;0;0;0;5
2021-05-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1308;214;2;7;4;114
2021-06-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1297;37;0;0;7;153
2021-07-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1330;48;0;1;4;116
2021-08-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1352;35;0;0;6;203
2021-09-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1408;81;0;3;5;217
2021-10-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1439;58;0;0;10;265
2021-11-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1467;57;0;0;4;200
2021-12-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1577;152;2;5;5;170
2022-01-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1707;173;3;4;3;206
2022-02-01;"car_manufacturer_43";"car_modification_944";"2002";"2005";1780;111;2;2;14;126
2021-05-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1441;100;2;6;5;184
2021-06-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1236;20;1;3;9;190
2021-07-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1242;20;2;2;9;185
2021-08-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1345;115;0;1;5;166
2021-09-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1427;95;0;1;4;181
2021-10-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1493;74;2;2;9;200
2021-11-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1581;113;1;6;6;180
2021-12-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1599;35;0;0;10;181
2022-01-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1624;51;0;0;11;245
2022-02-01;"car_manufacturer_43";"car_modification_945";"2006";"2012";1753;164;0;0;4;154
2021-05-01;"car_manufacturer_43";"car_modification_946";"2013";"-";3862;56;1;2;24;360
2021-06-01;"car_manufacturer_43";"car_modification_946";"2013";"-";4187;466;1;6;34;444
2021-07-01;"car_manufacturer_43";"car_modification_946";"2013";"-";4217;89;0;3;29;334
2021-08-01;"car_manufacturer_43";"car_modification_946";"2013";"-";4255;90;1;2;33;355
2021-09-01;"car_manufacturer_43";"car_modification_946";"2013";"-";4291;93;3;5;35;394
2021-10-01;"car_manufacturer_43";"car_modification_946";"2013";"-";4291;66;2;3;26;442
2021-11-01;"car_manufacturer_43";"car_modification_946";"2013";"-";4454;225;2;7;28;405
2021-12-01;"car_manufacturer_43";"car_modification_946";"2013";"-";4842;447;3;5;32;281
2022-01-01;"car_manufacturer_43";"car_modification_946";"2013";"-";5162;392;6;10;41;512
2022-02-01;"car_manufacturer_43";"car_modification_946";"2013";"-";5334;243;3;3;25;441
2021-05-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";11459;419;9;13;33;449
2021-06-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";9705;231;3;3;26;475
2021-07-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";9989;382;8;13;45;456
2021-08-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";10305;416;9;14;34;443
2021-09-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";10628;424;2;5;50;422
2021-10-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";11235;737;9;12;34;455
2021-11-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";11592;467;7;7;33;464
2021-12-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";11856;400;3;4;32;383
2022-01-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";12024;404;10;12;48;478
2022-02-01;"car_manufacturer_43";"car_modification_947";"1995";"2000";12244;419;3;4;38;355
2021-05-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";16395;610;15;28;95;996
2021-06-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";13995;459;11;17;70;1067
2021-07-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";14555;720;27;42;85;1121
2021-08-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";15145;787;15;27;94;1129
2021-09-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";15938;1001;29;42;114;954
2021-10-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";17073;1368;26;40;106;1231
2021-11-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";17384;572;16;24;83;1064
2021-12-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";17737;701;17;23;115;900
2022-01-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";17743;564;14;23;106;1095
2022-02-01;"car_manufacturer_43";"car_modification_948";"2000";"2006";17852;459;9;13;71;815
2021-05-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";6755;336;7;11;58;1078
2021-06-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";6472;356;14;21;52;1268
2021-07-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";6772;435;16;22;83;1305
2021-08-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";7220;614;18;33;79;1330
2021-09-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";7983;919;18;25;83;1270
2021-10-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";8418;637;20;38;99;1298
2021-11-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";8936;714;32;49;103;1324
2021-12-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";9484;766;23;36;109;1080
2022-01-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";9716;655;15;24;130;1366
2022-02-01;"car_manufacturer_43";"car_modification_949";"2006";"2015";10092;720;12;13;75;1018
2021-05-01;"car_manufacturer_43";"car_modification_950";"2015";"";60;43;0;1;0;51
2021-06-01;"car_manufacturer_43";"car_modification_950";"2015";"";66;7;0;0;0;59
2021-07-01;"car_manufacturer_43";"car_modification_950";"2015";"";84;18;1;1;2;67
2021-08-01;"car_manufacturer_43";"car_modification_950";"2015";"";150;70;1;2;3;90
2021-09-01;"car_manufacturer_43";"car_modification_950";"2015";"";155;10;0;0;0;107
2021-10-01;"car_manufacturer_43";"car_modification_950";"2015";"";188;33;0;0;1;86
2021-11-01;"car_manufacturer_43";"car_modification_950";"2015";"";207;20;0;0;0;72
2021-12-01;"car_manufacturer_43";"car_modification_950";"2015";"";256;52;0;2;0;36
2022-01-01;"car_manufacturer_43";"car_modification_950";"2015";"";368;121;0;0;1;70
2022-02-01;"car_manufacturer_43";"car_modification_950";"2015";"";364;14;0;1;2;61
2021-05-01;"car_manufacturer_43";"car_modification_951";"1981";"1985";20;1;0;0;0;22
2021-06-01;"car_manufacturer_43";"car_modification_951";"1981";"1985";20;0;0;0;1;31
2021-07-01;"car_manufacturer_43";"car_modification_951";"1981";"1985";20;1;0;0;0;19
2021-08-01;"car_manufacturer_43";"car_modification_951";"1981";"1985";20;0;0;0;1;21
